raw_smiles,dataset,max_tanimoto_to_corpus_full,n_corpus_identical,n_corpus_neardup_0p95
[H]C#C/C(=N/N([H])[H])C([H])=C([H])[H],QM7,0.3913,0,0
[H]C#CC(C#C[H])=NN([H])[H],QM7,0.3333,0,0
[H][C](C([H])=C([H])[H])/C([H])=C(\[H])[N]N([H])[H],QM7,0.3200,0,0
[H]C#C[C]([H])/C([H])=C(\[H])[N]N([H])[H],QM7,0.2593,0,0
[H][C]([H])/C(C([H])=C([H])[H])=C(\[H])[N]N([H])[H],QM7,0.3636,0,0
[H]C#C/C([C]([H])[H])=C(\[H])[N]N([H])[H],QM7,0.2667,0,0
[H][C](C#CC([H])=C([H])[H])[N]N([H])[H],QM7,0.4000,0,0
[H]C#CC#C/C([H])=N/N([H])[H],QM7,0.4091,0,0
[H][C]([N]N([H])[H])C([H])([H])C([H])([H])C([H])=C([H])[H],QM7,0.4706,0,0
[H]C#CC([H])([H])C([H])([H])[C]([H])[N]N([H])[H],QM7,0.4400,0,0
[H]C#CC(=C([H])[H])C([H])([H])C#C[H],QM7,0.5000,0,0
[H]C#CC([H])([H])/C([H])=C(\[H])C([H])=C([H])[H],QM7,1.0000,1,0
[H]C#CC([H])([H])C(=C([H])[H])C([H])=C([H])[H],QM7,0.5217,0,0
[H]C([H])=C([H])C([H])(C([H])=C([H])[H])C([H])=C([H])[H],QM7,0.4667,0,0
[H]C#CC([H])(C([H])=C([H])[H])C([H])=C([H])[H],QM7,0.6000,0,0
[H]C#CC([H])(C#C[H])C([H])=C([H])[H],QM7,0.4737,0,0
[H]C#CC([H])([H])C#CC([H])=C([H])[H],QM7,0.5909,0,0
[H]C([H])=C([H])/C([H])=C(\[H])C([H])([H])C([H])=C([H])[H],QM7,0.8750,0,0
[H]C#C/C([H])=C(\[H])C([H])([H])C([H])=C([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])C(=C([H])[H])C([H])([H])C([H])=C([H])[H],QM7,0.5238,0,0
[H]C#CC(=C([H])[H])C([H])([H])C([H])=C([H])[H],QM7,0.5200,0,0
[H]C([H])=C([H])C#CC([H])([H])C([H])=C([H])[H],QM7,0.5556,0,0
[H]C#CC#CC([H])([H])C([H])=C([H])[H],QM7,0.8000,0,0
[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])[H],QM7,0.9091,0,0
[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])=C([H])[H],QM7,0.8000,0,0
[H]C#CC([H])(C#C[H])C#C[H],QM7,0.4167,0,0
[H]C#C/C([H])=C(\[H])C([H])([H])C#C[H],QM7,0.4762,0,0
[H]C#CC#CC([H])([H])C#C[H],QM7,0.7647,0,0
[H]C#CC([H])([H])C([H])([H])C([H])([H])C#C[H],QM7,0.7500,0,0
[H]C([H])=C([H])C(C([H])=C([H])[H])=C([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C#C/C(C([H])=C([H])[H])=C(\[H])C([H])([H])[H],QM7,0.6087,0,0
[H]/C(=C(/C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,0.5882,0,0
[H]C([H])=C(/C(=C(\[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,0.9231,0,0
[H]/C(=C(\C#CC([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,0.6667,0,0
[H]C([H])=C([H])C([H])([H])/C(=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,0.7500,0,0
[H]C#CC([H])([H])/C(=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,0.5714,0,0
[H]C#CC(C#C[H])=C([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=C(C([H])([H])[H])C([H])([H])[H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.9286,0,0
[H]C([H])=C([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,12,0
[H]C#C/C([H])=C([H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.9375,0,0
[H]C([H])=C([H])C(=C([H])[H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.6875,0,0
[H]C#CC(=C([H])[H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.8947,0,0
[H]C(=C(/[H])C([H])([H])[H])/C(=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]/C(=C(/[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,2,0
[H]C([H])=C([H])[C@@]([H])(/C([H])=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C#C[C@@]([H])(/C([H])=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,0.5600,0,0
[H]C([H])=C([H])C#C/C([H])=C(\[H])C([H])([H])[H],QM7,0.5000,0,0
[H]C#CC#C/C([H])=C(\[H])C([H])([H])[H],QM7,0.5238,0,0
[H]/C(=C(/[H])C([H])([H])/C([H])=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,0.7143,0,0
[H]/C(=C(/[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C(C([H])([H])[H])C([H])([H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.9412,0,0
[H]/C(=C(/[H])C([H])([H])C#CC([H])([H])[H])C([H])([H])[H],QM7,0.5714,0,0
[H]C([H])=C([H])C([H])([H])C([H])([H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.9375,0,0
[H]C#CC([H])([H])C([H])([H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.7143,0,0
[H]C([H])=C([H])/C([H])=C(\[H])C(=C([H])[H])C([H])([H])[H],QM7,0.9375,0,0
[H]C#C/C([H])=C(\[H])C(=C([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])C(=C([H])[H])C(=C([H])[H])C([H])([H])[H],QM7,0.5000,0,0
[H]C#CC(=C([H])[H])C(=C([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.5714,0,0
[H]C([H])=C([H])C#CC(=C([H])[H])C([H])([H])[H],QM7,0.5714,0,0
[H]C#CC#CC(=C([H])[H])C([H])([H])[H],QM7,0.4783,0,0
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,1.0000,37,0
[H]C#CC([H])([H])C(C([H])=O)=C([H])[H],QM7,0.5000,0,0
[H]C(=O)C([H])([H])/C([H])=C(\[H])C([H])=C([H])[H],QM7,1.0000,1,0
[H]C([H])=C(C([H])([H])[H])C([H])([H])C(=C([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)C([H])([H])C(=C([H])[H])C([H])=C([H])[H],QM7,0.5263,0,0
[H]C(=O)C([H])(C([H])=C([H])[H])C([H])=C([H])[H],QM7,0.4583,0,0
[H]C(=O)C([H])([H])C#CC([H])=C([H])[H],QM7,0.5000,0,0
[H]C(=O)/C([H])=C(\[H])C([H])([H])C([H])=C([H])[H],QM7,0.5238,0,0
[H]C(=O)C(=C([H])[H])C([H])([H])C([H])=C([H])[H],QM7,0.5500,0,0
[H]C(=O)C#CC([H])([H])C([H])=C([H])[H],QM7,0.5000,0,0
[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])[H],QM7,0.8235,0,0
[H]OC([H])([H])C([H])([H])C([H])([H])/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,2,0
[H]C(=O)/C(C([H])=C([H])[H])=C(\[H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])C([H])([H])/C(=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])C([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],QM7,0.8000,0,0
[H]O[C@@]([H])(/C(=C(\[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]/C(=C(\C(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)C([H])([H])/C(=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,0.6000,0,0
[H]OC([H])([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.9375,0,0
[H]C(=O)/C([H])=C([H])/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,2,0
[H]OC([H])([H])C(=C([H])[H])/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)C(=C([H])[H])/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])[C@@]([H])(/C([H])=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC(/C([H])=C(\[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.5455,0,0
[H]C(=O)[C@@]([H])(/C([H])=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,0.6250,0,0
[H]C#CC([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],QM7,0.6000,0,0
[H]OC([H])([H])C#C/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)C#C/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,1,0
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.6316,0,0
[H]/C(=C(/[H])C([H])([H])C(=O)C([H])([H])[H])C([H])([H])[H],QM7,0.6364,0,0
[H]C(=O)C([H])([H])C([H])([H])/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])C([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],QM7,0.7778,0,0
[H]OC([H])([H])/C([H])=C(\[H])C(=C([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)/C([H])=C(\[H])C(=C([H])[H])C([H])([H])[H],QM7,0.6316,0,0
[H]OC([H])([H])C(=C([H])[H])C(=C([H])[H])C([H])([H])[H],QM7,0.5333,0,0
[H]C(=O)C(=C([H])[H])C(=C([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C#C/C(=C(\[H])C([H])=C([H])[H])C([H])([H])[H],QM7,0.6818,0,0
[H]OC(C(=C([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.5625,0,0
[H]OC([H])([H])C#CC(=C([H])[H])C([H])([H])[H],QM7,0.5714,0,0
[H]C(=O)C#CC(=C([H])[H])C([H])([H])[H],QM7,0.4800,0,0
[H]C([H])=C(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H],QM7,0.6000,0,0
[H]C(=O)C([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],QM7,0.6818,0,0
[H]OC([H])([H])/C([H])=C(\C([H])=C([H])[H])C([H])([H])[H],QM7,0.6190,0,0
[H]C(=O)/C([H])=C(\C([H])=C([H])[H])C([H])([H])[H],QM7,0.5789,0,0
[H]C([H])=C([H])[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])[H],QM7,0.9412,0,0
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.7647,0,0
[H]OC([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],QM7,0.7000,0,0
[H]C#C/C([H])=C(/C#C[H])C([H])([H])[H],QM7,0.5000,0,0
[H]OC([H])([H])C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,0.7857,0,0
[H]C(=O)C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,0.5882,0,0
[H]C(C(=O)C([H])([H])[H])=C(C([H])([H])[H])C([H])([H])[H],QM7,0.9231,0,0
[H]C(=O)C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],QM7,0.6087,0,0
[H]C(=O)C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.5625,0,0
[H]OC([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.5909,0,0
[H]OC([H])([H])/C([H])=C(\[H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,2,0
[H]C(=O)/C([H])=C(\[H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])C(=C([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])/C([H])=C(\C([H])=C([H])[H])C([H])([H])[H],QM7,0.8750,0,0
[H]C(=O)C(=C([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.6250,0,0
[H]OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.7333,0,0
[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.9091,0,0
[H]C(=O)[C@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.5556,0,0
[H]OC([H])([H])C#CC([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.6000,0,0
[H]C(=O)C#CC([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.5455,0,0
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])([H])C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.9333,0,0
[H]C(=O)C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.9375,0,0
[H]C#C[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])[H],QM7,0.6000,0,0
[H]C#C/C([H])=C(\C([H])=C([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])=C([H])[H],QM7,1.0000,1,0
[H]C#CC([H])([H])[C@@]([H])(C([H])=O)C([H])([H])[H],QM7,0.5833,0,0
[H]OC([H])([H])C([H])([H])C([H])([H])C#CC([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])/C([H])=C(\[H])C#CC([H])([H])[H],QM7,0.6522,0,0
[H]C(=O)/C([H])=C(\[H])C#CC([H])([H])[H],QM7,0.6364,0,0
[H]OC([H])([H])C(C#CC([H])([H])[H])=C([H])[H],QM7,0.5238,0,0
[H]C(=O)C(C#CC([H])([H])[H])=C([H])[H],QM7,0.5714,0,0
[H]OC([H])([H])[C@@]([H])(C#CC([H])([H])[H])C([H])([H])[H],QM7,0.5714,0,0
[H]OC(C#CC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.7647,0,0
[H]C(=O)[C@@]([H])(C#CC([H])([H])[H])C([H])([H])[H],QM7,0.4762,0,0
[H]C([H])=C([H])[C@@]([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])C#CC#CC([H])([H])[H],QM7,0.5714,0,0
[H]C(=O)C#CC#CC([H])([H])[H],QM7,0.5238,0,0
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C#CC([H])([H])[H],QM7,0.5714,0,0
[H]C([H])([H])C#CC([H])([H])C(=O)C([H])([H])[H],QM7,0.5652,0,0
[H]C(=O)C([H])([H])C([H])([H])C#CC([H])([H])[H],QM7,0.5455,0,0
[H]OC([H])([H])C([H])([H])/C([H])=C(\[H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])/C(=C(\[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],QM7,0.7895,0,0
[H]C(=O)/C(=C(\[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]O[C@@]([H])(/C([H])=C(\[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],QM7,0.7143,0,0
[H]/C(C(=O)C([H])([H])[H])=C(/[H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,0.9231,0,0
[H]C(=O)C([H])([H])/C([H])=C(\[H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])C([H])([H])[H],QM7,0.6190,0,0
[H]O[C@@]([H])(C(=C([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],QM7,0.5238,0,0
[H]C([H])=C(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.6522,0,0
[H]C(=O)C([H])([H])C(=C([H])[H])C([H])([H])C([H])([H])[H],QM7,0.6667,0,0
[H]C(=O)/C(=C(/[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)[C@]([H])(C([H])=C([H])[H])C([H])([H])C([H])([H])[H],QM7,0.6800,0,0
[H]OC([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.7895,0,0
[H]OC([H])([H])/C([H])=C(\C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)/C([H])=C(\C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.6471,0,0
[H]C#CC(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,0.4737,0,0
[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.8667,0,0
[H]C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.6364,0,0
[H]O[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.6500,0,0
[H]C([H])([H])C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.9375,0,0
[H]C(=O)C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.9231,0,0
[H]C(=O)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.8667,0,0
[H]OC([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],QM7,0.5909,0,0
[H]O[C@@]([H])(C#CC([H])([H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,2,0
[H]C([H])([H])C(=O)C#CC([H])([H])C([H])([H])[H],QM7,0.6190,0,0
[H]C([H])=C(C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],QM7,0.5714,0,0
[H]C(=O)C([H])([H])C#CC([H])([H])C([H])([H])[H],QM7,0.5417,0,0
[H]OC([H])([H])/C([H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)/C([H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.9412,0,0
[H]OC([H])([H])C(=C([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.6111,0,0
[H]C(=O)C(=C([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.6522,0,0
[H]OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.9286,0,0
[H]C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])[H],QM7,0.6250,0,0
[H]C(=O)C#CC([H])([H])C([H])([H])C([H])([H])[H],QM7,0.6522,0,0
[H]C([H])=C([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],QM7,0.9375,0,0
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.8824,0,0
[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,1.0000,2,0
[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.9375,0,0
[H]C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.9333,0,0
[H]/C(=C(/[H])C([H])([H])C([H])([H])[H])C([H])([H])OC([H])([H])[H],QM7,1.0000,1,0
[H]/C(=C(\OC([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.5714,0,0
[H]C([H])=C(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.7619,0,0
[H]C([H])([H])OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.8824,0,0
[H]/C(OC([H])([H])[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.6111,0,0
[H]C#CC([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],QM7,0.5417,0,0
[H]C([H])([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.9231,0,0
[H]C([H])([H])OC([H])([H])C#CC([H])([H])C([H])([H])[H],QM7,0.5556,0,0
[H]/C(OC([H])([H])[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.7000,0,0
[H]C([H])=C(OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.7059,0,0
[H]C([H])([H])O[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.7000,0,0
[H]OC(=O)/C(=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC(=O)C([H])([H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.9412,0,0
[H]OC(=O)C([H])([H])C(=C([H])[H])C([H])([H])[H],QM7,0.8824,0,0
[H]OC(=O)[C@]([H])(C([H])=C([H])[H])C([H])([H])[H],QM7,0.6316,0,0
[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H],QM7,0.9286,0,0
[H]C([H])=C([H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.7692,0,0
[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.9333,0,0
[H]C#C[C@@]([H])(C(=O)O[H])C([H])([H])[H],QM7,1.0000,1,0
[H]OC(=O)C([H])([H])C#CC([H])([H])[H],QM7,0.8421,0,0
[H]OC(=O)/C([H])=C(\[H])C([H])([H])C([H])([H])[H],QM7,0.7619,0,0
[H]OC(=O)C(=C([H])[H])C([H])([H])C([H])([H])[H],QM7,0.9375,0,0
[H]OC(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.9375,0,0
[H]OC(=O)C#CC([H])([H])C([H])([H])[H],QM7,0.7619,0,0
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.9375,0,0
[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.9333,0,0
[H]C#CC(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.4231,0,0
[H]C#CC(=C([H])[H])C([H])([H])C([H])=O,QM7,0.4762,0,0
[H]C#C[C@]([H])(C([H])=O)C([H])=C([H])[H],QM7,0.5000,0,0
[H]C([H])=C([H])C(=O)C([H])([H])C([H])=C([H])[H],QM7,0.6000,0,0
[H]C#CC(=O)C([H])([H])C([H])=C([H])[H],QM7,0.5652,0,0
[H]C([H])=C([H])OC([H])([H])C([H])([H])C([H])=C([H])[H],QM7,0.6190,0,0
[H]C#C/C(C([H])=O)=C(\[H])C([H])([H])[H],QM7,0.5000,0,0
[H]C([H])=C([H])O/C(=C(\[H])C([H])([H])[H])C([H])([H])[H],QM7,0.6000,0,0
[H]OC([H])([H])/C(C([H])=C([H])[H])=C(/[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C#C/C(=C(\[H])C([H])([H])[H])C([H])([H])O[H],QM7,0.5238,0,0
[H]C([H])=C([H])C(=O)/C([H])=C(\[H])C([H])([H])[H],QM7,0.6667,0,0
[H]C([H])=C([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.9286,0,0
[H]C#CC(=O)/C([H])=C(\[H])C([H])([H])[H],QM7,0.4783,0,0
[H]O[C@@]([H])(C([H])=C([H])[H])/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C#C[C@]([H])(O[H])/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])OC([H])([H])/C([H])=C(\[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])C(=O)C(=C([H])[H])C([H])([H])[H],QM7,0.8824,0,0
[H]C#CC(=O)C(=C([H])[H])C([H])([H])[H],QM7,0.5000,0,0
[H]O[C@@]([H])(C([H])=C([H])[H])C(=C([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C#C[C@]([H])(O[H])C(=C([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])OC([H])([H])C(=C([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C#C/C(=C(\[H])C([H])=O)C([H])([H])[H],QM7,0.6818,0,0
[H]C#CC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.5238,0,0
[H]C#C/C(=C(\[H])C([H])([H])O[H])C([H])([H])[H],QM7,0.6154,0,0
[H]C([H])=C([H])OC([H])=C(C([H])([H])[H])C([H])([H])[H],QM7,0.5357,0,0
[H]C#CC(C([H])=O)(C([H])([H])[H])C([H])([H])[H],QM7,0.4118,0,0
[H]C([H])=C([H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,0.5556,0,0
[H]OC([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C#CC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H],QM7,1.0000,1,0
[H]C([H])=C([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.8824,0,0
[H]C#CC(=O)C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.6667,0,0
[H]O[C@@]([H])(C([H])=C([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C#C[C@]([H])(O[H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.5500,0,0
[H]C#CC(C#C[H])(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.6957,0,0
[H]C(=O)C([H])([H])[C@@]([H])(C([H])=C([H])[H])C([H])([H])[H],QM7,0.5714,0,0
[H]C#C[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])=O,QM7,0.5200,0,0
